	mean
prom_972	0.6501301941837921
prom_973	-0.7813517391190639
prom_974	1.0417072125175901
prom_975	1.2489500632914952
prom_976	-0.8495719907313299
prom_977	-0.856063477430966
prom_978	-0.37464561047037637
prom_979	0.4255421366584953
prom_980	-0.8934619782925703
prom_981	1.262658885468366
prom_982	0.2714092423542076
prom_983	0.9047825582250784
prom_984	-0.4580247426033212
prom_985	-0.7566345352097452
prom_986	0.515467554301277
prom_987	2.1388460929646955
prom_988	0.9030245103874235
prom_989	1.4724098505195793
prom_990	-0.28235703775275084
prom_991	-0.4266095577988204
prom_992	0.13898442065612526
prom_993	0.75281143462086
prom_994	0.18669286310452904
prom_995	-1.0301981434128464
prom_996	-1.4102198347175432
prom_997	0.38816962731768456
prom_998	-0.04248135151037872
prom_999	2.797291402594187
prom_1000	-0.4684717484041432
prom_1001	-0.8348931455370308
prom_1002	0.7899809164628233
prom_1003	-0.23304171752103242
prom_1004	0.10825846474625976
prom_1005	1.0442629534379784
prom_1006	-0.9446697042320549
prom_1007	-0.4246799774723527
prom_1008	-0.6220998297109713
prom_1009	-0.6730248725081813
prom_1010	-0.6655079407814829
prom_1011	-0.2955362839336493
prom_1012	1.3443109822631405
prom_1013	-0.17905385938492246
prom_1014	-1.0056471651360999
prom_1015	-0.15285901890182543
prom_1016	-0.69012057581943
prom_1017	0.07075883976900867
prom_1018	-0.07299005493863576
prom_1019	-0.7886543476149355
prom_1020	-0.3158945403249739
prom_1021	0.5599680188613981
prom_1022	1.298210706562938
prom_1023	-0.10033872687610779
prom_1024	1.3433579607459554
prom_1025	1.034084952663487
prom_1026	-1.3232087721507122
prom_1027	-0.5177666649617092
prom_1028	-3.2243933583840696
prom_1029	-1.0942719358677357
prom_1030	-0.27489021696284616
prom_1031	-0.9053883864158073
prom_1032	0.008933777237440117
prom_1033	-0.4089361170674722
prom_1034	0.2913038521842317
prom_1035	-0.5383454817374432
prom_1036	0.37847499752327707
prom_1037	0.08139880347592683
prom_1038	0.2045307329584901
prom_1039	0.8910093076648152
prom_1040	-0.7836492559328063
prom_1041	1.7685599527744822
prom_1042	0.017540147865260754
prom_1043	0.3657914714080275
prom_1044	-0.14432867324189558
prom_1045	-0.361576477351663
prom_1046	-1.2828269344979553
prom_1047	-0.4102055406032665
prom_1048	-1.3693804428343563
prom_1049	-1.228318966795151
prom_1050	1.5358166807772882
prom_1051	0.032236671081844
prom_1052	-0.25375302916653303
prom_1053	-0.9775707357706966
prom_1054	-0.01239892142884772
prom_1055	0.012457581665854698
prom_1056	0.6142418520224975
prom_1057	-0.146064936562221
prom_1058	0.1621627728340364
prom_1059	1.1976522933105513
prom_1060	0.5135518127620846
prom_1061	1.0462425066947412
prom_1062	-1.6207460212396296
prom_1063	-0.2877157958354965
prom_1064	1.1736031237406748
prom_1065	0.15983111353195006
prom_1066	1.423250471929734
prom_1067	-0.2763135537871943
prom_1068	1.1597656993030303
prom_1069	-1.8334998711684638
prom_1070	-0.7438125750784955
prom_1071	0.1792885495059596
prom_1072	-1.1630264301799225
prom_1073	-2.0244005915765286
prom_1074	0.8154503331888409
prom_1075	1.758776203819403
prom_1076	0.2987403573576848
prom_1077	-1.3282518768492346
prom_1078	-0.05023235655541199
prom_1079	-1.3498047330805278
prom_1080	-2.0980980966014844
prom_1081	0.5375048979175078
prom_1082	0.5153630522584542
prom_1083	0.06754550174458718
prom_1084	-1.3354577546583293
prom_1085	-2.5841482879333126
prom_1086	0.5366428351779219
prom_1087	-0.12466891065437676
prom_1088	0.97346520201984
prom_1089	-1.6674022785518177
prom_1090	-2.4495775154202684
prom_1091	0.8640931029182023
prom_1092	1.4763104231878852
prom_1093	0.9849039486710648
prom_1094	0.5639105981865834
prom_1095	0.08231822182259778
prom_1096	0.5660570283973853
prom_1097	-0.6910578153885891
prom_1098	2.077457311300089
prom_1099	1.5246777224871035
prom_1100	-1.8715155514799398
prom_1101	1.1505596471989357
prom_1102	-2.425736566185596
prom_1103	0.206350789014629
prom_1104	-0.4496465698017966
prom_1105	1.4060086417429423
prom_1106	0.017320073495064457
prom_1107	-0.32476956353269487
prom_1108	1.134605038665194
prom_1109	-0.8886163683149323
prom_1110	-0.9084609545161308
prom_1111	1.2969181413006594
prom_1112	0.39056953708585823
prom_1113	0.05191592766850252
prom_1114	-0.7060249479707569
prom_1115	-0.22836244877343498
prom_1116	-0.47648181784672294
prom_1117	0.23500062862968787
prom_1118	0.09165638906052223
prom_1119	-0.2174310413872312
prom_1120	-0.13567145987961254
prom_1121	1.4184561058676375
prom_1122	0.5785444274646669
prom_1123	0.3270861927186595
prom_1124	-0.18149737388663706
prom_1125	0.22315662369402225
prom_1126	-0.10461404636953266
prom_1127	0.14400014831843413
prom_1128	0.3589803159409059
prom_1129	-0.7368746857843924
prom_1130	-0.7737355103586007
prom_1131	-2.5331641341884836
prom_1132	-1.2627706867032051
prom_1133	-0.028099812887344165
prom_1134	1.931976217803832
prom_1135	1.9921363671875596
prom_1136	-0.34382474270088237
prom_1137	-3.1380869344609477
prom_1138	0.16525759304934295
prom_1139	0.2685770972751827
prom_1140	1.3432647024222177
prom_1141	-0.898421350792003
prom_1142	-0.39415915596371937
prom_1143	-0.3656683790095185
prom_1144	-0.08160585194197509
prom_1145	-1.343301154473665
prom_1146	0.28268425325771984
prom_1147	-0.7933738409056887
prom_1148	0.023293015707131718
prom_1149	-0.18926100942180127
prom_1150	-2.36554908370928
prom_1151	0.11320424081154715
prom_1152	-1.3365142468951203
prom_1153	-1.1730931524466623
prom_1154	-1.1059526550924883
prom_1155	-1.5177638026544145
prom_1156	-0.38124479589090143
prom_1157	-2.844679366676508
prom_1158	-0.844905562450827
prom_1159	-0.03820499374267871
prom_1160	0.21082011436814124
prom_1161	0.9264997986930597
prom_1162	0.9826331364365305
prom_1163	0.9014299885711936
prom_1164	-0.2968703994127383
prom_1165	-0.9113700648181514
prom_1166	-1.8494122273469393
prom_1167	-0.6985811191838983
prom_1168	-0.037935305597242334
prom_1169	-0.49615536323449716
prom_1170	-1.053899420068337
prom_1171	0.7935992926438479
prom_1172	1.768007899283254
prom_1173	-0.3668541026046916
prom_1174	1.2489279828412418
prom_1175	0.4954903167591985
prom_1176	-1.047475602146566
prom_1177	0.0527024485131416
prom_1178	-0.6882266799317418
prom_1179	1.158731442968674
prom_1180	1.1654123681951862
prom_1181	0.43588441469870404
prom_1182	-0.35651405749687637
prom_1183	0.4642449934728793
prom_1184	0.3218310860974725
prom_1185	1.2080110506556307
prom_1186	1.1362569087373486
prom_1187	0.7629883026851781
prom_1188	-1.269229031533382
prom_1189	0.6304504418471399
prom_1190	1.0369186267083568
prom_1191	-0.4039722414637756
prom_1192	-0.9708874738224618
prom_1193	0.7207241047122631
prom_1194	-1.2567668706260386
prom_1195	-0.5842509340149161
prom_1196	-0.363851014775549
prom_1197	-1.047564123696418
prom_1198	-2.002128333542428
prom_1199	1.6987090387519903
prom_1200	-0.41130492400412194
prom_1201	-1.464372589379178
prom_1202	1.7219574941141864
prom_1203	0.12654066193523641
prom_1204	1.3694445375896336
prom_1205	1.5421814839179337
prom_1206	-0.933477660692235
prom_1207	0.7117683219707606
prom_1208	0.7570195624836188
prom_1209	-0.8956019704641333
prom_1210	-0.9783668901062786
prom_1211	1.097680143966921
prom_1212	0.1883602432335058
prom_1213	-1.0954872674958234
prom_1214	-0.8166898587982644
prom_1215	-0.026583863392013404
prom_1216	-0.7323894702562879
prom_1217	1.9117101145035422
prom_1218	2.2111200566477494
prom_1219	0.87001674027739
prom_1220	-0.45595872575120044
prom_1221	-1.10330344173212
prom_1222	-0.5264646084920824
prom_1223	2.449810754989143
prom_1224	1.493165990555236
prom_1225	-0.7454413623576976
prom_1226	-0.2696695916518366
prom_1227	1.1812532268103775
prom_1228	-0.23836647778208822
prom_1229	-0.2704815702681383
prom_1230	0.6628109407635502
prom_1231	1.0096616301781796
prom_1232	0.2082693595961052
prom_1233	2.4121017131594544
prom_1234	0.278342262167895
prom_1235	-0.13610076072257407
prom_1236	-1.686987488440762
prom_1237	-0.9536502495352146
prom_1238	0.014179556503032736
prom_1239	-0.09554938349717874
prom_1240	-1.275935598277861
prom_1241	2.8945664541300067
prom_1242	0.6542862716689622
prom_1243	0.4224983824675392
prom_1244	-0.06401702605268181
prom_1245	-0.09318918674024193
prom_1246	-1.9638858163950423
prom_1247	0.1350718002999277
prom_1248	-0.9774579862902518
prom_1249	-1.2786052800909353
prom_1250	1.7165873120036321
prom_1251	0.10474432379452016
prom_1252	0.4136858452524136
prom_1253	-0.05234688588632358
prom_1254	-0.41336800757310294
prom_1255	-1.1550318596395803
prom_1256	0.8327805730938344
prom_1257	-0.9494213946276242
prom_1258	-1.1486820354589122
prom_1259	-1.1535491847167716
prom_1260	0.43291050469890885
prom_1261	0.5468530877671268
prom_1262	0.7409116859669383
prom_1263	-0.08214204759983071
prom_1264	-0.10811637506568123
prom_1265	1.3605588381597418
prom_1266	-1.4150295123894772
prom_1267	0.7119231856519846
prom_1268	0.2122423427845111
prom_1269	-0.461930735755529
prom_1270	-0.8378185338333758
prom_1271	-1.5276656370706778
prom_1272	-1.4770360073550663
prom_1273	-1.1509133533058684
prom_1274	-0.33322532716274506
prom_1275	2.080003937284929
prom_1276	-0.6435420498490201
prom_1277	-0.16032915625731672
prom_1278	-0.4292460625387768
prom_1279	-1.4211602502028398
prom_1280	-0.930529920413672
prom_1281	1.5182604383430225
prom_1282	0.034436264310359295
prom_1283	-1.488446666220543
prom_1284	-2.062061263745201
prom_1285	1.3693023179065302
prom_1286	-0.3062354040679563
prom_1287	-1.3474389560849127
prom_1288	0.7744848283647662
prom_1289	-0.23319567423283652
prom_1290	-0.6380053061008584
prom_1291	-0.04636290986891104
prom_1292	1.395243034723695
prom_1293	-0.9366131027097703
prom_1294	0.7940153114320375
prom_1295	0.13701526777409306
prom_1296	-0.5306805272206736
prom_1297	1.5693855834924295
prom_1298	-0.3320417765536887
prom_1299	0.17929117979556794
prom_1300	-0.46818520104981026
prom_1301	-1.3001783854811668
prom_1302	0.3365954633986393
prom_1303	-1.0574664467823136
prom_1304	1.7754303804614258
prom_1305	1.566846181436506
prom_1306	-0.5560081021984173
prom_1307	-0.5784475685628736
prom_1308	-0.8254285843140916
prom_1309	1.7336632431654149
prom_1310	-1.1839812898344573
prom_1311	-1.1123758049581693
prom_1312	-0.9531988250185401
prom_1313	-0.8863778257100655
prom_1314	1.4793412982586371
prom_1315	-0.37014464579375567
prom_1316	0.19474434117043718
prom_1317	-0.17721410700949594
prom_1318	-0.15979536675760694
prom_1319	1.999822874585525
prom_1320	1.8115859537420638
prom_1321	0.5376755936976587
prom_1322	-0.6458631878353858
prom_1323	2.333819208370705
prom_1324	0.11814108946967437
prom_1325	-0.9128588365990249
prom_1326	-0.8162949854742667
prom_1327	0.05610683473570615
prom_1328	0.7164898749609359
prom_1329	-2.7940284848387944
prom_1330	0.38776361173637025
prom_1331	-0.0613915471087561
prom_1332	0.5370778024613162
prom_1333	-0.8712478590316869
prom_1334	0.9937447076105284
prom_1335	-0.4729550978063825
prom_1336	1.136454585584156
prom_1337	2.3480969442532067
prom_1338	0.2664044416438394
prom_1339	0.3717840935141977
prom_1340	0.32168773602526307
prom_1341	-1.6868412325907458
prom_1342	0.47499243369425614
prom_1343	-1.4997477711807108
prom_1344	-2.5363739241560173
prom_1345	-0.050700055344956516
prom_1346	0.673781070827524
prom_1347	-0.8506474388093632
prom_1348	-1.6687303783970278
prom_1349	1.351673685496708
prom_1350	-1.616975304412729
prom_1351	1.0590103499647694
prom_1352	-0.3032626155576779
prom_1353	-1.140917727238925
prom_1354	0.2700762375988959
prom_1355	-2.503544765656691
prom_1356	-0.7731146306484504
prom_1357	-0.05866482362209777
prom_1358	-0.12119461886432428
prom_1359	1.321789100653768
prom_1360	-1.0946866371844797
prom_1361	0.4986897044002514
prom_1362	-0.22394766622476514
prom_1363	0.7119056116599906
prom_1364	0.35060505366261907
prom_1365	1.0976747542381193
prom_1366	-0.159562865379874
prom_1367	1.3822863361478697
prom_1368	-0.017032636606834562
prom_1369	-0.7606315551081511
prom_1370	0.026679628486575985
prom_1371	0.12483477721122076
prom_1372	1.510991093714066
prom_1373	-1.1767954706248693
prom_1374	0.011109487757172453
prom_1375	-1.2732090916993204
prom_1376	0.9232178063480218
prom_1377	0.8740626924720857
prom_1378	0.6377033781662045
prom_1379	-1.4264679613934808
prom_1380	-1.089327001123435
prom_1381	-0.10107257929837261
prom_1382	0.36715480722952526
prom_1383	0.7119723795769296
prom_1384	-0.4803693404980936
prom_1385	0.1419373872556918
prom_1386	-0.3734938398820899
prom_1387	-0.49919952940517576
prom_1388	-0.34506400141616633
prom_1389	-1.0913982948498213
prom_1390	0.9510696924007732
prom_1391	1.3960355527477069
prom_1392	0.5900002527540358
prom_1393	-0.45217764389252446
prom_1394	1.471721999499367
prom_1395	-0.9628121494062305
prom_1396	1.1430436374684385
prom_1397	0.9669133900026852
prom_1398	1.217884985899576
prom_1399	-1.7376783306801442
prom_1400	0.34971878246630833
prom_1401	-0.5026858953893644
prom_1402	0.7884109147415754
prom_1403	0.1902032385751035
prom_1404	-2.1115248009634624
prom_1405	0.6612835850442221
prom_1406	1.8228511994916023
prom_1407	0.493818233010585
prom_1408	0.7836024611984698
prom_1409	0.19612702786841305
prom_1410	0.5576185967396218
prom_1411	-0.48915434759325094
prom_1412	1.7026174410158166
prom_1413	2.37946042546525
prom_1414	-0.6548596507289988
prom_1415	0.5632442779038188
prom_1416	-0.3101011169120211
prom_1417	1.7156200221882008
prom_1418	0.33930541981314444
prom_1419	0.9567522538394897
prom_1420	-0.07745359227369271
prom_1421	1.218681340952756
prom_1422	0.906301326885999
prom_1423	0.48199891499266956
prom_1424	0.6963252699933962
prom_1425	-1.3202574798269802
prom_1426	0.9872019757618652
prom_1427	-0.8823574067326766
prom_1428	-0.44413107142198865
prom_1429	0.16362995351557136
prom_1430	0.8557459089319123
prom_1431	1.0027110240034331
prom_1432	0.40074032689589295
prom_1433	0.3589234515716664
prom_1434	0.8257490508582164
prom_1435	-0.7045727380593282
prom_1436	0.14992363892295138
prom_1437	-0.5572439023283661
prom_1438	-1.614312841805802
prom_1439	-1.0571617958088162
prom_1440	1.1847153322508994
prom_1441	-0.5116223687279188
prom_1442	-1.5756330864945114
prom_1443	0.10320517126204
prom_1444	-0.5443728509112751
prom_1445	-0.4157461025270353
prom_1446	-0.27788184890388035
prom_1447	0.3293164200644074
prom_1448	0.2487458598965924
prom_1449	-0.10624743031999478
prom_1450	0.23708524771854653
prom_1451	-0.052321862535544904
prom_1452	0.39687515746307667
prom_1453	0.7588043874155487
prom_1454	-0.015218136424134074
prom_1455	2.020546675707584
prom_1456	-0.9230410713554235
prom_1457	-0.4298395455272616
prom_1458	-0.11438327814188774
prom_1459	1.4049234394103756
prom_1460	1.094310233469483
prom_1461	0.4859733513526044
prom_1462	-0.6666458534321589
prom_1463	0.5702857250233784
prom_1464	0.0957870199112547
prom_1465	-0.15633641087920552
prom_1466	1.356010327074426
prom_1467	1.658591554481932
prom_1468	0.48391823494698893
prom_1469	-0.4605557866241932
prom_1470	0.40767874040761315
prom_1471	-0.8167556670781358
prom_1472	-1.3412794800888397
prom_1473	-1.7029245489738318
prom_1474	-0.183865171904141
prom_1475	-0.258456612342817
prom_1476	-0.7256222322872413
prom_1477	-0.5070260588817415
prom_1478	-0.32366428388329527
prom_1479	-1.0742057987650397
prom_1480	0.3379918675843085
prom_1481	1.5421445145185633
prom_1482	-0.2543531650675177
prom_1483	-1.7175242662965067
prom_1484	-0.09581903213137166
prom_1485	0.16649728590292107
prom_1486	0.5841105076749765
prom_1487	1.031362227337746
prom_1488	0.7828469368036853
prom_1489	1.0552167685643628
prom_1490	-0.0447014461754454
prom_1491	0.37781945629628294
prom_1492	-0.6664512223038149
prom_1493	-0.4553045518486158
prom_1494	0.7870921345755532
prom_1495	-0.20797706772387906
prom_1496	-1.4304659569110498
prom_1497	-1.9062946169186872
prom_1498	0.7026609220846661
prom_1499	-0.3696100120662564
prom_1500	-0.5426305532055454
prom_1501	-0.8038110600672635
prom_1502	0.3793406889865379
prom_1503	-0.10762503790085533
prom_1504	-0.27944909365577847
prom_1505	-0.31317900860366493
prom_1506	-0.1919035104226599
prom_1507	0.8652758218075519
prom_1508	0.1665699535412617
prom_1509	1.265416799608252
prom_1510	-1.8921548838778055
prom_1511	-0.7279514364715065
prom_1512	0.7844265263455947
prom_1513	-0.7362362661191666
prom_1514	-0.20195992447109518
prom_1515	-0.3749883393378617
prom_1516	0.0844291302174225
prom_1517	0.2907907069578327
prom_1518	1.9092524951787941
prom_1519	0.9591299403227664
prom_1520	0.16103715698376897
prom_1521	0.5096575374416179
prom_1522	0.5095291441157238
prom_1523	-0.018619022987765986
prom_1524	-0.6005027374925742
prom_1525	0.43455883680741647
prom_1526	0.6526240716642634
prom_1527	-0.6695108691312693
prom_1528	-0.11557403222629972
prom_1529	0.41331765336605825
prom_1530	0.3798240814848412
prom_1531	1.6657055928038347
prom_1532	-0.23093138027508667
prom_1533	-0.6810730300809237
prom_1534	0.4715738944350113
prom_1535	-0.9817512915481502
prom_1536	-0.21459025411527738
prom_1537	-1.8425457571075605
prom_1538	0.4225639789228389
prom_1539	2.246570358119244
prom_1540	-0.4096928789516169
prom_1541	-0.3479886145703447
prom_1542	0.5596562012393537
prom_1543	0.9567365740669883
prom_1544	-1.5823225636461404
prom_1545	-0.24927132242520764
prom_1546	0.09448208628808151
prom_1547	0.01130825821035383
prom_1548	0.2558383846333952
prom_1549	-0.1838859088175515
prom_1550	-0.26307248076694767
prom_1551	-1.104881064764192
prom_1552	1.6282120373758093
prom_1553	-0.0005960458023397633
prom_1554	1.0893827088488728
prom_1555	-0.08607299052297882
prom_1556	0.09488972340284525
prom_1557	-0.15688017534715368
prom_1558	0.5568311844373389
prom_1559	0.031139897669319013
prom_1560	-1.5131581610964409
prom_1561	2.549612131360655
prom_1562	0.1960780397919394
prom_1563	-0.6961522528794383
prom_1564	-1.4695764499741608
prom_1565	-0.7868143022944388
prom_1566	-0.23985000759352823
prom_1567	-0.9082067345605599
prom_1568	0.5676125457427795
prom_1569	-1.469646255612452
prom_1570	0.11066570325179219
prom_1571	0.23743980514382843
prom_1572	-0.998868911219883
prom_1573	-1.0541157832625747
prom_1574	-0.8296556858839144
prom_1575	0.10183162470335258
prom_1576	-0.3707056525498576
prom_1577	-0.40084829381173587
prom_1578	0.24518005677965898
prom_1579	1.0884291972558682
prom_1580	-0.6142421380170104
prom_1581	-1.1579263569603027
prom_1582	-0.1566758217953551
prom_1583	-0.12860796714895287
prom_1584	1.1935390777410868
prom_1585	0.8633432299343956
prom_1586	0.18202392767934647
prom_1587	-0.6491636243119331
prom_1588	1.3324187441406157
prom_1589	-0.48309906103566846
prom_1590	0.5662437522265683
prom_1591	0.633277024478591
prom_1592	1.0352469373523574
prom_1593	-0.4735113541862467
prom_1594	1.7342449800096076
prom_1595	1.1893004574501862
prom_1596	-0.04688052734047434
prom_1597	0.023948632804720683
prom_1598	-1.6073288191156738
prom_1599	0.5036165618852094
prom_1600	0.7583309806365015
prom_1601	-0.6482459760268197
prom_1602	0.19079497772934492
prom_1603	-0.8672850117092614
prom_1604	2.640463070889928
prom_1605	-0.4077863334999745
prom_1606	0.22959752913376763
prom_1607	0.6430191384742427
prom_1608	-0.2147682346674569
prom_1609	0.5371661811038659
prom_1610	1.0126382756488153
prom_1611	2.0790400836851353
prom_1612	1.2215687649742957
prom_1613	2.3255008730160474
prom_1614	-0.9629804651045689
prom_1615	-0.6020865449422257
prom_1616	-0.9619693321057425
prom_1617	0.10482442324190726
prom_1618	-0.3656456619755313
prom_1619	-0.32847071493898905
prom_1620	0.16685858900878797
prom_1621	0.37350814254138043
prom_1622	-0.7562851353208095
prom_1623	0.2221247473996312
prom_1624	0.06473947994005451
prom_1625	-0.09259925998553079
prom_1626	1.2884791219723997
prom_1627	-1.6330534113215478
prom_1628	-0.4038067285774169
prom_1629	-0.46398887203610695
prom_1630	-0.37381233268373604
prom_1631	-0.39826388996598316
prom_1632	-0.6768457474100081
prom_1633	-0.5214003613469907
prom_1634	0.5846864622877108
prom_1635	0.5230110136205891
prom_1636	-1.1973931018243107
prom_1637	-1.7542709225859232
prom_1638	-0.5949451975160471
prom_1639	-1.6561276231042048
prom_1640	0.21430700674895392
prom_1641	0.2688277125991564
prom_1642	-1.8190474494400029
prom_1643	0.5194703181221105
prom_1644	-0.1124744478344656
prom_1645	-1.04970425536349
prom_1646	1.0437765465185782
prom_1647	2.1925611508905463
prom_1648	-0.049945985339722845
prom_1649	0.313721494446149
prom_1650	-0.916790242670611
prom_1651	0.522013207379914
prom_1652	-0.30166047730234047
prom_1653	0.713984853547359
prom_1654	-0.06233303394466661
prom_1655	0.4222790990405667
prom_1656	-0.383189417519542
prom_1657	-1.2712036496088712
prom_1658	0.49075702258640636
prom_1659	1.8169137184476325
prom_1660	-2.1894313160564374
prom_1661	0.38855061806171526
prom_1662	-0.8525977286532224
prom_1663	-1.2585027854986566
prom_1664	0.31801495130051005
prom_1665	-0.017331340606693287
prom_1666	0.25113204439042136
prom_1667	0.45470144624926967
prom_1668	-1.726985029071739
prom_1669	1.5517998631030403
prom_1670	1.4209030666747013
prom_1671	-0.5197100152505372
prom_1672	0.04992456050739394
prom_1673	-1.117268002663787
prom_1674	0.28834360905967427
prom_1675	0.13450450932296687
prom_1676	0.27518419898979535
prom_1677	-0.17517986861727028
prom_1678	0.5837706666222771
prom_1679	0.12454817784045129
prom_1680	-0.13562867247320168
prom_1681	0.3112640955182215
prom_1682	0.6364474470057254
prom_1683	0.7119175696679941
prom_1684	0.4481400870439595
prom_1685	1.3780593153092155
prom_1686	-0.2887386143973709
prom_1687	1.3164684670488633
prom_1688	-0.3580357645288988
prom_1689	-0.2954300737261042
prom_1690	-0.2836991239132106
prom_1691	0.9496002356345039
prom_1692	-0.35939899153634913
prom_1693	-0.9162206239569224
prom_1694	0.47790469054631857
prom_1695	-0.7006572811759765
prom_1696	-0.17805844416857963
prom_1697	0.00713615464298476
prom_1698	0.10602737464769728
prom_1699	1.0244162368096588
prom_1700	-0.11215667758381277
prom_1701	-1.2513833551867968
prom_1702	0.7848995899190342
prom_1703	-0.7289608410730751
prom_1704	-1.0856138423759238
prom_1705	-0.38847896285094513
prom_1706	0.722058125610281
prom_1707	-1.3185948342846896
prom_1708	-0.7579520222725433
prom_1709	0.9644371320384718
prom_1710	1.6780751023996545
prom_1711	0.03770958489219295
prom_1712	0.8406354940153778
prom_1713	0.2407954753994868
prom_1714	-0.006394432443708183
prom_1715	-0.9479141512734119
prom_1716	0.1433028206645662
prom_1717	-0.5008305715717233
prom_1718	-0.22534991872647073
prom_1719	0.10787080793321818
prom_1720	0.31524531438520453
prom_1721	-0.8569541558840518
prom_1722	-0.48994729182868746
prom_1723	0.6756938526249089
prom_1724	1.5770798540341064
prom_1725	0.09341687548458433
prom_1726	0.7553168037698373
prom_1727	0.7626068859086618
prom_1728	-0.4389594462964459
prom_1729	0.7503355644153868
prom_1730	-0.6574590419641776
prom_1731	-1.2711686199984211
prom_1732	-0.5015607415900263
prom_1733	0.42055840670261185
prom_1734	-0.7407013452775796
prom_1735	0.8325158004289105
prom_1736	-0.6375195418233802
prom_1737	0.5888082301161687
prom_1738	-0.15466243452404202
prom_1739	1.332472338829738
prom_1740	-0.29536149622374946
prom_1741	-0.0756318722657543
prom_1742	-0.0949605248143315
prom_1743	-0.954081125162543
prom_1744	0.4425019686174203
prom_1745	-0.8184458476329042
prom_1746	-0.7947374991352972
prom_1747	-0.32820494607460476
prom_1748	-0.3474900919555157
prom_1749	1.3662060961055065
prom_1750	-0.425875019108809
prom_1751	1.319084436389013
prom_1752	-2.1172928956004857
prom_1753	0.6635669396973087
prom_1754	-0.1630508806274646
prom_1755	1.7456920549380008
prom_1756	-1.0596374501686114
prom_1757	-0.04850989318478791
prom_1758	0.05595541507127434
prom_1759	-2.348973911989308
prom_1760	-0.17224540393924384
prom_1761	2.6239117430083914
prom_1762	0.016201458971943236
prom_1763	0.7321115642123082
prom_1764	-0.18366573682034582
prom_1765	1.3602889292913922
prom_1766	-0.7594217678795466
prom_1767	-1.013131356671172
prom_1768	0.7106092806683459
prom_1769	-1.2268179098677283
prom_1770	0.012364198924814763
prom_1771	-1.942057549486727
prom_1772	0.5591805724259684
prom_1773	-0.5090803694363754
prom_1774	0.021697520565150966
prom_1775	0.05721649730257208
prom_1776	0.2088463388647673
prom_1777	-0.4781230782313541
prom_1778	-0.6242743720366447
prom_1779	0.7121478809647629
prom_1780	1.0387475249214537
prom_1781	-1.524481094736384
prom_1782	-0.7511931976705206
prom_1783	-0.4827763118839052
prom_1784	-0.7089461018452281
prom_1785	0.8489084261791172
prom_1786	-0.11643683651985373
prom_1787	-0.3788535261380831
prom_1788	0.2666903540447097
prom_1789	1.2057493312601655
prom_1790	-2.0216441942923176
prom_1791	0.4261776350970544
prom_1792	-0.2634198248438934
prom_1793	-0.4321435346981581
prom_1794	-0.14531424335160098
prom_1795	-1.9849128749705267
prom_1796	-0.15159960200615852
prom_1797	0.254377502414714
prom_1798	-0.4541891890889036
prom_1799	-1.2814126069912308
prom_1800	-0.7550102637031834
prom_1801	0.6619994094342501
prom_1802	1.5130439405998148
prom_1803	-0.044814458516222004
prom_1804	0.6105404941893402
prom_1805	1.149094500619082
prom_1806	0.2660283153085381
prom_1807	-0.902385707413083
prom_1808	0.26202328381273926
prom_1809	1.6009686375168821
prom_1810	-0.6325593311886237
prom_1811	-0.45614136418780155
prom_1812	-1.1722821320169943
prom_1813	0.09517662864082878
prom_1814	-0.94772431401266
prom_1815	0.7440091522321888
prom_1816	0.791028312665847
prom_1817	-0.5684499894102174
prom_1818	-0.35008186739767766
prom_1819	-0.0017504740677385558
prom_1820	-1.0669017600905482
prom_1821	-0.583116277937853
prom_1822	1.6944857804008844
prom_1823	-0.01916742327906412
prom_1824	-3.091214725754993
prom_1825	1.2417584794504588
prom_1826	-0.007808185210428018
prom_1827	-0.04807374110238304
prom_1828	1.3400976991674316
prom_1829	1.2514663210766146
prom_1830	1.0717613238781192
prom_1831	1.2494054557138612
prom_1832	-1.7007966229574214
prom_1833	0.8090594344674319
prom_1834	-0.6783844101926741
prom_1835	-0.17394278402764207
prom_1836	0.9476004779361294
prom_1837	0.8976713659882555
prom_1838	0.2734359622252405
prom_1839	-0.5895495007620488
prom_1840	1.0230344126051647
prom_1841	-0.3963556184852148
prom_1842	0.13345632662541934
prom_1843	0.19062197078195878
prom_1844	0.3690729943144563
prom_1845	-0.9976000874915983
prom_1846	0.6169947835572718
prom_1847	0.42416895947900113
prom_1848	-0.5698578191777448
prom_1849	0.3271915693164633
prom_1850	1.153335076812644
prom_1851	-1.22651001919402
prom_1852	-0.21238750246779706
prom_1853	-0.8800689949165019
prom_1854	-0.5409860159201617
prom_1855	0.7291080007517003
prom_1856	-0.373822934758216
prom_1857	-0.7286852840745526
prom_1858	0.9994249731268648
prom_1859	0.43939592966621693
prom_1860	0.745454703605159
prom_1861	2.1652283656169597
prom_1862	-0.3088382674640087
prom_1863	-1.72196309099091
prom_1864	1.9572980531514832
prom_1865	-0.037684200225803016
prom_1866	0.16590609950161064
prom_1867	0.7539173282576894
prom_1868	0.5340933197979505
prom_1869	-1.2007453329440543
prom_1870	-0.9720641228049217
prom_1871	-1.0175601894431467
prom_1872	-0.7045351414070786
prom_1873	0.02423675346501852
prom_1874	0.5318565364384213
prom_1875	0.5817968780139372
prom_1876	-0.9707145236411991
prom_1877	-0.09525566714814696
prom_1878	-0.7188401993820659
prom_1879	-0.4763302279369914
prom_1880	0.6432185384467932
prom_1881	0.09932653994585161
prom_1882	-0.9379502249238331
