	sample_1	sample_2	sample_3	sample_4	sample_5	sample_6	sample_7	sample_8
prom_521	9.051994469338362	7.7550641623250245	-3.7185961418251585	8.578677346155027	-0.16818892577290573	11.782674657192697	11.941432064622951	11.808707282935844
prom_522	11.851791297072259	16.482018236638062	12.110901266343541	10.705192302474506	1.701796633256314	14.539338377021759	11.546605971766425	6.739789950134059
prom_523	1.9468838160496218	4.582418200361356	-2.388890909189068	-3.839321662348893	-8.019753394616863	10.843705675949309	0.4899623645600568	3.2325603964899576
prom_524	2.6345378165587916	5.3261417538278035	-0.7740482897633638	5.098985563039382	-5.057706055497428	7.263323887172175	3.810244865555045	5.665182325203359
prom_525	7.302916297152456	13.809880478924896	4.768080416500891	9.560025851128549	-1.170341316002447	12.591768266516038	7.485131520241421	14.083319032594051
prom_526	14.852769897422315	12.726418614707606	3.9803104602193935	4.1014273298517665	3.2712108395517707	13.222442122529625	11.438438376505342	16.100456472923774
prom_527	13.734833310393201	12.464640525826256	1.4413038081628096	13.479336190684025	2.318120904933834	17.225002628304505	10.620825156638901	12.500409537613427
prom_528	7.809702410520051	5.904014703138128	-0.2872705522283162	8.629397880456418	-1.4194475085029146	14.679981965288894	6.963073785052446	6.627887711561839
prom_529	6.060794148463699	7.949862660218309	0.3217366656281839	7.087410918231913	-5.26171579823599	12.581517331588737	8.53920020879801	6.439579396770421
prom_530	4.876953703842381	12.38915818153913	4.604331981753489	6.114226865510657	-3.9817041772637594	16.02314811291797	6.412365038457384	13.457179327940533
prom_531	8.57251545430535	12.037739009766621	7.265178267779323	10.514016285862853	-1.4655592842833802	14.36286900139509	9.913512348904966	13.584009806257669
prom_532	5.819309358985632	6.977544625338314	-2.8420104161195505	2.8128155128654266	-7.330225068310183	12.580930524453626	5.6431627334526855	10.785639822703713
prom_533	6.511300683677493	3.2706971211634874	-4.953796142226498	2.494366326919346	-1.7593549207902561	7.925191249978186	6.180422784700394	8.117170846471765
prom_534	9.901752681909068	12.178792763344164	3.4276234448785106	5.941380458753534	1.5039779636164772	17.82260517801535	7.803026847140696	12.16721425492333
prom_535	9.048419765842734	11.52494454379753	0.7718917158202612	6.272012403893621	-1.2708726180439978	10.02546255341094	9.417315575789619	14.872356022774568
prom_536	6.054779405909606	5.731045483307706	-2.276680508765123	6.168050994559592	-2.9346585926996887	5.420970512807314	4.544598399742131	9.083336300234931
prom_537	6.987904504416381	10.276656113109004	0.46711202911438887	7.0009287130429145	-2.4110808497472904	9.692376364396646	4.848244754034806	9.688768262979968
prom_538	10.832104202891893	10.37419652054605	4.379812941083058	10.732262314885448	-0.7798645300569176	15.418599883097336	10.398049908439097	8.87709853646259
prom_539	7.806570092488682	8.852773095898828	0.9767063851669725	8.319852952198556	-4.236360222912742	10.514587979272632	5.965701994064728	8.69931541381386
prom_540	9.045885411265912	9.56554147239547	2.3581185958106503	0.6598097983803467	-4.675536891096187	11.505366603459155	3.2321834634240787	10.93795287015553
prom_541	17.12610689396671	12.776887301305473	12.036400901632105	11.373720338216827	0.6661585960954945	22.066576848469655	15.352374599496773	17.592206359029976
prom_542	7.663303375479614	7.530410981086979	4.6609576427901445	9.167914306437359	-1.2941020017429175	11.512098553845732	7.7057614666361385	6.866153948217245
prom_543	5.24637185645657	13.21671431892863	5.197856572929871	6.839098273778436	4.14372032068996	15.269599430736301	13.411177088516517	15.171519383048851
prom_544	7.271012639438517	7.788536250777905	1.0029249885962497	8.091501144358048	-0.2866359142328164	13.666681084385504	7.091070718411386	12.154409925033937
prom_545	3.9485757189857478	7.252626530459256	0.099172834919866	1.5210453896754683	-0.7077438281885186	8.292800593424873	2.0331318295667424	9.0907714671993
prom_546	7.405830039271244	12.154743041550311	4.437389819454681	2.965738149675175	-5.629482903480404	10.744386455896155	6.2650166701782615	11.08039770198561
prom_547	1.6018186718932372	-0.09535237121007084	1.9536988413154925	3.959266501613465	-5.799988461338081	8.282195964168903	2.7904333392103586	4.277592582332793
prom_548	2.2748618375815965	5.467100344756936	-0.11391201312529187	6.857818745933061	-3.6054303861441275	9.540251954121471	6.164219862579322	11.85082941079949
prom_549	2.648637562399231	3.1036546625493684	-1.482779513025024	5.136255315976624	-3.5932110831254733	7.568564332558423	0.3332440801334871	8.62000942839273
prom_550	7.143194452898412	8.615346953326574	1.344035850428137	7.467770187370082	1.1221093150988535	13.552116137013774	10.997009023952707	15.466740091323254
prom_551	6.61402225878958	9.243499827789385	2.307575998758683	6.107861850710476	-3.0786971787107906	8.929519512872528	7.951191170294188	8.516454768244554
prom_552	2.4813290074559675	4.520051060661912	-3.223439864759263	3.7856433811845407	-6.630698382808872	12.506315433092386	0.17974912171439827	10.52122418187108
prom_553	8.359463209133146	8.616170649696397	4.34256697341802	6.696628729493799	0.41284761519794166	10.207120090318067	7.963213762951717	9.279422828221142
prom_554	0.2608424352384552	7.921900238523459	-0.22492562521398576	3.027714605566838	-3.3124089635673815	7.518616300917942	1.2943618739790008	5.960232158443856
prom_555	8.63538768323433	9.984744979304779	8.416479686994379	6.316194266927981	0.8881507422629218	13.166878691203125	12.944694107602615	14.307323492113756
prom_556	6.3049605941251405	10.755824186485672	0.6984427394154347	8.605784928407743	-0.6958922143939019	12.709480429825703	4.337135739350398	12.692242395521165
prom_557	7.282935000655536	8.759676478186968	0.8976539405707793	5.388019185436211	-5.217988304967145	10.10663271598803	4.496958010431721	8.93833198139134
prom_558	6.82947319797912	9.751333309165435	1.05586425224429	6.4203507265405735	-2.075947538966508	12.988215770083036	8.861301887393815	15.701861067880444
prom_559	5.220908637044201	9.259317455720282	4.597564630705531	5.455329600609326	-1.9553093434011068	11.669594285272247	8.077466811395002	11.961139517978395
prom_560	-0.05600185192397955	4.83848434817701	2.7142603392736637	4.129662890568389	-4.172796089977563	8.193542353314756	1.2122779124689167	10.068532732693798
prom_561	8.808797313415106	9.181557309605473	-0.3390988953148226	4.233836251029123	-3.835834462396966	12.73180155142453	6.636562664834757	11.052626532314648
prom_562	9.443245728284964	11.536801141096142	3.502397992812236	5.707005358350729	-4.6713696624083765	15.022547870665981	4.543867751831238	7.777658326191344
prom_563	5.4577080630952075	13.334123379098479	3.288481533795619	10.836098220776812	2.742908019293414	14.000956625423635	11.845522740874472	16.017734609773385
prom_564	11.458432399931958	7.866252231644348	3.6008136441777765	10.535631173333973	-2.7856463616150924	11.332125580239865	10.341118545994934	12.742256441305004
prom_565	11.191184711507288	8.464674038451912	1.079586345857745	7.221728679375309	-2.08590119792885	12.033961963631079	6.380299395659239	14.06486546510811
prom_566	2.98964464214676	7.8384610121264	3.370533903533232	7.5841554551631996	-0.42873252824006136	11.639724472377116	10.716953510065254	9.227777830846996
prom_567	3.3023500791127307	1.7245455201806932	-2.265651127944502	1.0653508347701717	-8.216550785214116	7.6531488959398395	1.7120632455655422	8.58859338340611
prom_568	14.4528424333287	10.516056149775263	3.626556278787913	11.671066491664366	-0.11343683232363933	13.746101672755474	14.927958050711016	15.916482425405755
prom_569	9.89181869987442	16.03347117603078	7.82853101726328	13.816964813993561	2.9395490611187447	16.096324022957475	9.250732984538148	13.179143823327479
prom_570	11.573181136491062	9.416479408346376	2.0541747944842874	5.877820455994229	2.242930581883307	13.89770788977084	7.914279959765943	8.138122426118272
prom_571	7.598250337447532	7.926570077815865	1.94444344932411	7.689544407383211	-3.7947925830787876	12.597456430076322	8.550161747902132	11.300269814670841
prom_572	8.274500356819265	9.692230234622926	4.353983037331633	9.560065434155685	-2.234178070587959	10.536094187849917	10.636706834259483	10.910752184114918
prom_573	6.170415545287293	9.242222737863003	3.5990302008099846	7.821092951385395	-3.049012085613754	14.06109120663391	4.380882502011117	9.810145467093957
prom_574	8.135933933989861	7.146936028204617	2.2890493551019606	2.6158919367276683	1.8249353027435007	11.585577478979227	10.0322445023398	10.734102802314837
prom_575	9.875440973964688	9.340789222162316	3.0687689138548353	5.6741661651941735	-0.8491484807623911	13.458629521772936	7.526534860065613	11.534022997154425
prom_576	5.266020868623023	7.008571494995209	0.4728509625010304	5.548639047461752	-6.662899888178786	7.874506809498252	1.5117428626228402	4.480242996808311
prom_577	5.7202455985369856	8.85294122492872	0.27539312576924163	6.133575529857279	-2.6974726497879957	12.43731796256649	3.33432797686257	10.587498232314394
prom_578	13.749484738984435	10.115808052408514	5.883505919052703	8.394662554923844	3.1505870143672468	18.34394871018094	13.005213296741744	14.705973909713851
prom_579	6.020536292256106	6.507181893747383	-0.7861912738017662	2.902150966849528	-4.029015574833901	12.718540637744093	6.504715898722125	10.609591172929031
prom_580	11.181757678610861	6.193026307145177	-1.515913817972104	1.1620734759527176	-1.1439585093417617	9.670972448882205	6.995678761593739	6.402480216927457
prom_581	6.602621067839231	6.767108789389457	-0.5690188768347377	3.3299263280508997	-5.463654930808796	7.928114322233259	1.9609311530309113	5.031377229665904
prom_582	8.128481881527833	14.09795477672411	4.54608488021933	10.27008076562888	-3.4525246509210135	14.45652826575925	11.649988767140073	13.242802472777496
prom_583	11.744141852527372	7.947040200881603	2.638781915377751	8.269053443211826	1.2063001540232425	16.939321356159052	7.336235977945537	10.123250211095707
prom_584	5.68880995803407	10.351638317561013	-0.021731577755769615	7.534254954439467	-4.207755250827353	11.2977381567305	6.296539467202377	12.056776984058168
prom_585	9.213863167166831	7.754295549391544	-0.8777457831261217	4.581448704888053	4.088381300810186	13.523989822853444	7.816336940510728	10.692418653927348
prom_586	4.619416593247904	3.2003135880413347	-1.365633282295049	5.098496897377306	-6.582603849380482	7.163354885268788	6.402923850943738	10.902745653051687
prom_587	12.026041872791893	10.449627404664472	-0.6464910561786885	9.344317230660788	0.36129617875078157	13.960784455354387	11.386624116146704	12.160949023268442
prom_588	8.636467358913917	7.181701612539258	1.1437412426547642	6.710788939461349	-5.605682524556132	9.314518861298756	5.906483543998193	10.971001740791067
prom_589	5.648669056831605	8.462242073426427	0.5548242498860869	8.220730854198443	-2.3568390216229256	9.939038518976124	8.896774733345861	10.156767041782954
prom_590	13.573506131411856	14.033717953135037	1.6639470704872856	10.422443032493995	4.222170859737589	13.834697432633014	13.173067939356185	14.009081011701962
prom_591	5.646415714980851	6.303924354489687	-0.09777641591928798	2.4703367029167715	-3.7659734045007576	6.722400041541381	2.6944222541736322	10.195999643491913
prom_592	7.318418250621441	8.020752858815257	-2.710591452646045	-1.4118739646120417	-6.145866178149543	7.449050084441926	3.302021660536131	6.898405397865005
prom_593	-0.5465891465544523	4.5167677728348306	-0.41385781630203616	5.075628221595012	-7.081442398216403	7.389894120483608	0.43630716326577523	5.593746689542526
prom_594	5.41325707989268	7.146132666402853	-1.9281203422389426	5.475964462730468	-2.977503815368764	6.164209068311778	7.561019333733088	7.827703704976197
prom_595	0.8470761181974347	6.723763003799904	-1.0718649970202052	2.605458453487021	-1.4146177006318799	11.642806697365721	4.061326133101793	4.823192275165253
prom_596	6.565000773278427	12.309399932583768	4.139827835343715	9.159104455705675	-1.9675946249076064	14.07090899724312	4.73794684364307	10.4242663485753
prom_597	7.417296964889386	10.200943817403344	-1.6128742305945807	2.8523324748435686	-2.083847350936789	12.933268871755274	6.227210875567672	5.886029097893954
prom_598	10.670354925362366	10.242008759156622	-2.232189669672376	5.922273578792822	-2.2104558823589717	13.104671780690344	4.910332297265467	10.329016913721718
prom_599	11.236514940532347	12.168960124366407	2.6709387143388623	10.407499129367194	-0.8559343251920322	14.779840306012519	12.498385902215837	10.86665295180032
prom_600	10.381244866722207	11.107486124616276	3.7944858440478972	3.981497335350138	-0.8957859177809755	13.3044032588284	7.082358169708458	8.638573326046577
prom_601	5.8151841574767635	12.16723070624339	3.0417506494734776	7.532361890796174	-1.2544903570170647	14.295853492701504	9.949732806216655	14.177555967594193
prom_602	15.180825979571836	15.374407420053865	8.702769167641923	8.099439568184662	3.2771937867068517	17.356675657685685	13.188104526904217	14.115476480637437
prom_603	10.343382266803214	15.393066564787599	4.9736870632901695	6.572924610724501	2.154628099866717	12.08179603088094	11.895959955905742	12.504312677134557
prom_604	9.952278270564078	9.720754314522877	3.44476106023696	7.570341877820121	-2.5327418269868818	13.592862166199957	6.851621965987405	4.328768391809486
prom_605	0.06788349645004743	5.887807978185257	-5.001677915662292	4.001249862352385	-2.9626360858064715	9.4420519328858	1.7305005964857556	10.11815357077744
prom_606	4.2749880450390165	6.631426469142744	-1.922211752238685	8.506904086416055	-0.6626609556344631	9.930269521998	4.930350242637344	7.279948578180292
prom_607	12.880474278366213	18.387935238530137	2.2756371363289762	7.131761827372251	1.402776169261617	21.06357463736639	14.29036941065778	13.088074692574173
prom_608	6.635615753735059	10.909522077999922	3.268454698249182	3.4807684414317306	-3.4620539416412766	9.471329397663432	4.833745360156808	14.11254768916502
prom_609	9.2501349927597	11.645037439876496	6.7391368250818	11.449803663502616	1.9145974188011055	14.592013714129315	10.640829075809084	11.91237770825884
prom_610	11.751131309831006	9.509575452309978	3.849831467450522	9.811732277674853	-0.6658796406385277	17.327450549432626	8.418376365078062	13.44694656736801
prom_611	1.1447068054400824	6.856914040257187	-0.7488006741816022	6.418442297331285	-4.001993800704679	14.355319806718317	4.874226100865286	8.610772360909865
prom_612	8.946753225006306	7.959612279140394	7.70784296223104	9.152347224791871	1.0639381728613564	12.174001507127905	11.139852751583483	12.204938563117336
prom_613	11.313940433146097	12.257138446793212	1.4304828240061354	7.01593987590805	-2.4469182954160194	12.452208814584194	12.059521242519695	10.292181039774604
prom_614	11.703296981909643	17.247156022187173	10.7066103633173	10.468358167619215	3.1993699257242634	20.471693588958612	13.850440704875117	14.822713927862184
prom_615	12.437738630635124	14.465240591864815	7.816186068795323	10.504537545780249	3.001844936700534	17.26452866177115	14.517036005712619	13.923583095423355
prom_616	5.460353852323886	3.8482272725447815	-3.612336397326709	4.765332336950175	-5.927847960207119	7.2098710537505974	3.925468707237065	7.961692811852844
prom_617	6.238863983787001	11.775777016502937	3.3320388150442555	5.794324722874708	-0.3189370669999606	14.166754515690632	2.683649864322783	7.733564225067804
prom_618	6.6370162427579045	6.445286173417027	-3.2774074985413923	4.797338478170401	-1.577699711421027	12.567580186881848	6.398510830851595	7.316659016680431
prom_619	6.415303608521153	10.345420796735487	2.842768163861394	6.788847361699905	2.5082878483504745	13.179230382976396	8.447273810415819	10.92382574436387
prom_620	7.065178962153821	7.754765690020601	-4.282681797413469	10.73700106407575	-0.6177038152752949	8.70181865013716	7.114030613531947	12.077113605584767
prom_621	13.18178031892444	5.7400847416889444	-4.954651535786969	1.2592285380841377	0.7650920570373598	12.188904797076734	7.892362690304506	10.098191681695685
prom_622	4.44237944352522	8.765116236672387	1.5481398914184503	4.289308166815538	-0.7503472703443114	11.609167067265401	6.865176583644691	9.02741328534483
prom_623	14.383871225875307	14.860257783731926	6.108380591451178	14.300172378542504	4.538395606575216	14.10727754029865	13.795849044990224	14.059749866959976
prom_624	4.9459460059335	12.669934736876678	-0.9908132620612177	11.067881895884375	-3.483000543293344	11.331037064133525	3.7161032447913667	9.915851139439159
prom_625	8.191098584575714	10.78503253302927	-0.09345644715831208	5.318342356605427	-2.7013262196310235	13.459746910356362	8.40976583360628	8.333897082056737
prom_626	11.435115119618866	10.588809781997805	4.785530066827037	9.210591380561432	4.7358243687481725	17.28945390486848	10.357296373289833	15.61468153853179
prom_627	8.001304371940183	9.551246204864553	8.68747580155836	11.131871352660244	-0.183305985730945	16.08664794234609	13.024059199855756	12.166836760822239
prom_628	10.846188248233819	10.56262732836583	3.581589416914045	7.820204453206164	-2.492976381555624	13.494379722827878	11.20199413502211	16.13305370675942
prom_629	4.515635476389576	6.859116850228775	-0.42069708590971433	4.120924541865937	-2.7160726521347547	10.377117227833715	6.585678770866123	7.236033863928588
prom_630	9.942706358213872	14.081230291709343	10.064325841401997	6.59021006923002	2.065450198783082	16.04201783470588	12.449580995070068	15.319949966857543
prom_631	13.183096354158343	13.38303025155552	5.8106454320250975	8.788536065214597	7.237545695105165	16.149464833501785	12.083346231765868	12.401906482763437
prom_632	10.632248569737403	14.691954595705273	7.2349429950078274	11.396807623148742	0.11556374955287696	17.940397648362698	8.790211278166728	15.74775832479092
prom_633	4.540926387163867	9.387795506620737	-0.7912110891837443	1.865565513010838	-0.7848026355411571	8.966439958916599	6.204501206226942	6.30107119977614
prom_634	8.483240393121193	8.37206431362649	-1.5613024378868863	6.9490332190567115	-0.7240156033071341	9.592120746193375	6.668361081288314	9.57909863797137
prom_635	3.2857169167463858	6.359546177055875	-2.258298212556972	8.268926589282424	-2.5787487430024423	10.455087282390497	6.071052722982637	13.836681416804165
prom_636	3.7447539986145952	5.808427032513237	-0.6674380544959773	6.3115221674042665	1.357784142985425	9.4527668842253	7.727158757813998	9.335671095696675
prom_637	7.346904396313642	6.548585692998492	-3.421800782496396	3.917236679104352	-1.745050077197042	10.837371384826398	3.893577312470811	8.423460058978968
prom_638	5.728766553443184	4.563136097294167	-4.387237034390626	2.9997945934949186	-6.074407505209821	10.334395795242905	2.351012875894238	7.738027011707178
prom_639	5.000643405304586	9.037666268865996	-1.4826930534342266	8.22835735025048	-3.5258012344227274	9.015085442561416	14.73185331951206	11.215684219435056
prom_640	8.386162201334669	6.438029059315951	0.28557163622255577	10.100319388340148	1.1025499865667547	14.753426097869173	12.061923386559613	9.905582494961292
prom_641	6.072546800267956	11.11419206613083	2.278453987767915	10.529061685534664	-3.930074812458649	15.423692996265192	7.691676658890274	10.426998463953465
prom_642	7.833377508684859	8.710636595354133	-0.3919038131261949	2.114496783947551	-4.861660619084268	14.522800238990957	7.976890252965222	5.052886942993595
prom_643	8.68012637435472	8.772637710159604	-1.476371332379773	10.41979620918737	-2.335025782060872	12.30231759800161	9.317582363174722	13.16478441227457
prom_644	5.191927758530377	5.158516158006196	0.15241508343469512	3.66820050051885	-3.4621014504631153	13.848094197246766	0.5125023302597451	11.267505163829867
prom_645	9.396322084926013	6.810076014782661	3.611368284494511	4.892021155116638	-5.572976031886306	17.713212816153966	5.527925668289958	6.158676844765088
prom_646	9.542885566748351	8.586020006688802	1.1223702611568553	-0.2709583210832142	-6.229697360205015	15.287201157373023	6.100342279636223	6.960237526909926
prom_647	0.9723954746337974	5.332619834936651	-1.319231187981539	1.3763219913604483	-5.728307744463214	7.155986940144736	1.803609072660042	5.035039695410567
prom_648	6.1072835110861305	8.739977631832982	2.9740263622571574	9.204293913274014	-4.143408874287519	12.215776396022628	9.599517711361173	13.969972130245477
prom_649	10.142082352911626	8.3394005683248	0.5417313121637044	8.223424735435215	0.5329888705310594	16.456078867332515	11.450191984186132	8.749891234835916
prom_650	7.45680356493063	7.5340753671216945	0.4189464223414716	10.596635267906613	-1.7339343122151658	12.487806765500807	4.617843878940478	9.577766413751641
prom_651	9.434398426486133	7.489345979649361	1.4756365036189605	6.623571137988112	-2.88134740620674	12.082193784303646	8.188643635263634	6.739563115622049
prom_652	7.39692671041618	10.952148923567217	1.3627389380814308	5.2243380534586565	2.866411359067653	13.10629175210057	7.2761155919825145	8.774553246556527
prom_653	9.960131330339966	5.440998659167808	2.561348308333825	3.0804510567139385	-1.2992863605387888	13.593621910710647	7.111424467889806	17.154183044158085
prom_654	7.432393716076792	12.665461849231928	2.335433309084182	7.648000399664379	-1.2596403671855905	11.119124211821381	6.51267346964306	9.890698845787703
prom_655	6.828573675855342	8.490414147933972	1.2304513648669038	5.175432497189914	-7.5431870584738485	12.265299090763303	5.417310276661338	7.738755443294629
prom_656	6.174082544114205	9.715704394578385	2.3179154346942195	4.050436845434527	-1.6935269372780306	9.919427397671978	5.658411697337282	9.191203207367645
prom_657	7.410676260043235	3.495586898487746	-0.8125944994270182	0.766807043096745	-2.8346362572774844	8.870500089761682	5.935293986748078	8.495438186704252
prom_658	10.571902445996516	6.653739299612301	1.8892548763040882	6.280363060323858	0.883855522132688	15.076080956051658	10.144926576899568	8.748878478419178
prom_659	3.8525568687262832	3.2130856879405005	-2.9813207072944357	2.3111038113974347	-4.235362227317367	6.365047494175277	0.7692568279229994	6.813507185136361
prom_660	9.069471814893571	8.600137167770082	0.2762934771003132	5.000438748513802	-4.802913508281826	10.55398382696882	6.22347467872433	9.128937192891012
prom_661	0.4484860744103716	4.942599518113338	-4.73017976973794	1.9347061525102855	-6.1752268929231695	8.004193576751817	6.683656718193989	4.445629039955712
prom_662	-0.9432381984920584	5.559146483600219	2.45977115221019	6.205672852172668	-4.841493283712158	9.817336334804756	3.3616052370781806	5.611502679800145
prom_663	5.378033444764492	3.1859757592758164	-2.5033881745314783	7.0403097446141665	-2.5789367080380687	10.888348477267451	10.132358415306982	4.304159012972859
prom_664	6.671993495210286	10.835625926647666	0.7220085393987459	6.821635639936594	-3.0332062152803525	15.032059712748927	5.462080069964998	10.879757070492222
prom_665	12.49311137357574	14.668007667894388	10.494742749876337	11.882815645521411	-2.124994537903504	15.599697445444916	9.136727229758987	10.05656348877851
prom_666	12.7697832549845	14.915964512037261	8.935937681721976	12.302830778127971	3.6240975513323948	15.301800409070626	13.723179902838307	10.36541788915833
prom_667	12.842369567905568	13.927399123163955	3.052844724776649	6.658913537657331	-2.777721717155251	13.146248102256344	11.350686167759887	18.59995294846153
prom_668	7.690648897479624	10.414404770171792	4.669094547728132	10.651036184411897	-0.5494659448390609	13.725314585138934	7.265322106695914	12.713958178335915
prom_669	1.9849259139883206	9.476572450045003	3.36586874725465	1.3481646501698827	-3.282117340346152	8.829425336863627	5.360379441418299	8.347924840751356
prom_670	4.825270072704745	5.842759174834342	-0.11337420109823731	5.763037493519047	-7.539674095474292	10.855961214452398	4.700566871828179	7.2674587024077075
prom_671	5.676906775580043	6.128634900908631	-0.8457616819663403	5.433314293245525	-0.5244753730771623	11.987582759915313	5.806165776105342	5.2793203542621185
prom_672	5.296109842886588	4.517790146918385	1.885257607144852	8.606328775225766	-4.351799196459787	8.36732565527869	5.653981437054812	10.148618666532304
prom_673	8.216496125565692	10.746578567950982	4.743823443421964	4.030713226484149	-0.8322220786248337	12.474599761193582	10.071831002186345	13.37192875425135
prom_674	6.262445112337645	5.416438398444523	0.45213788350496453	0.4000543546077915	-4.984336058852421	11.761874096658959	5.301508636736014	8.993831531157898
prom_675	6.739919769368605	5.137865418105467	5.492761861480499	5.651914780712093	0.9590920629021654	11.925309053513534	11.78643003333492	10.714123407079784
prom_676	4.043845801812535	6.650763429051416	3.5393939130100818	9.721975801489416	-3.686388559421158	9.553790663386115	5.283949761776274	9.84528926039118
prom_677	4.103770580456269	5.033157711823289	-3.9074035327517973	2.08512034605191	-5.217156618460938	6.453180627118593	4.4018281305448745	5.233541167721465
prom_678	6.614544935391973	9.28622810860567	2.9625050449540624	9.37295190565508	-0.8894461006686456	14.477032236172871	6.14982683083056	10.694104939490462
prom_679	11.445263149756855	13.388939876498009	-0.0710056251379646	6.256384270706344	-1.4817758294441994	11.447967959753132	9.790248143345575	8.688235894101467
prom_680	9.17849604219845	12.77433127793366	4.15107710449562	7.156255942061069	-0.47619443800649974	13.759419051267537	11.4897878203006	14.967290815647004
prom_681	16.226529333351692	18.15278839502316	10.2552343601503	9.346987780612395	2.5974068435020543	20.52298959014972	14.32844175212089	15.571479291206687
prom_682	13.148844110161496	11.293323576051664	5.171147645464365	12.762495336142104	3.2856002484290734	15.619503986779362	11.057209140860765	13.406907471971087
prom_683	6.953604676473212	10.037216472733384	0.12991177421803757	6.831325063544375	0.5360155394170834	8.824906010226103	0.7614554909100635	6.096573836066569
prom_684	12.71776750510878	12.622569634601682	1.580746371280644	9.007609872345123	-0.7522033728522488	14.000332538669296	10.753488769891376	10.60499169465704
prom_685	7.503412211593897	10.965739684765436	1.3723721943572054	1.5569587316893163	0.1302325047626387	10.569635784439111	7.923679570812291	6.016190112570869
prom_686	7.139027411121481	10.486248690337689	3.809900045691976	5.537777261490085	-3.414686767247903	14.316285922179043	2.4209326943628313	10.472102661178171
prom_687	7.071757595861899	14.51680453718106	4.201885202924748	14.674855959785662	4.826747531802123	14.230435899899904	10.274059941068979	11.440971217805458
prom_688	4.803452558813096	5.726717682692158	-3.328470884779666	3.3529772021087445	-5.538505769616693	9.020339053926355	2.4429439377850355	5.068500455226266
prom_689	10.183190212727911	8.068783061861899	4.601475565290515	12.649982055578597	-1.5261475981783572	11.36962729738008	9.654925383274062	5.575287171620886
prom_690	8.853708887212532	11.416855142415418	1.0503644040830689	5.1615633985784335	-1.1305004898947653	14.560448794319171	5.820875201867117	10.172681877319123
prom_691	11.134322858703499	10.837511968746504	-3.6085349886830427	4.833648736488277	0.959811578629026	13.875658827044486	7.272383654982739	9.404751424091836
prom_692	16.395599377441137	15.40016331543259	6.532935156365033	13.216177440819202	2.416642676693641	17.76194887100527	15.756293571444582	13.780633137699411
prom_693	10.91952287840911	13.567653016030109	2.7008189883933085	4.876610342279352	1.649756341129211	13.964547729266876	7.088994597913269	9.316520044459637
prom_694	0.49778333991986723	8.579724336129809	-1.3936583634634	6.179007855696479	-8.380785945447503	10.955316840803233	2.673702383817174	4.229196576465994
prom_695	5.248900551981818	8.567483490936539	0.4620796860567474	2.841755182326208	-7.289484598080211	12.25014335306388	8.561094176509487	5.819263321624426
prom_696	7.931918809942896	12.174070342154177	3.1290681047517106	8.260209379250323	-1.0038734273544847	12.454251814462234	7.526555381136861	8.138593792069576
prom_697	9.040342995418852	9.120820232272939	-1.0004150121433173	7.616624129511959	-4.985272693331698	10.510159580504773	6.789354322775948	8.904068714835008
prom_698	7.457127289546092	8.574226281449755	4.897649025660379	7.316329964413019	0.5481338682183854	13.350383583399596	12.847988219484913	9.703336057797316
prom_699	7.701082927731639	8.862966725586041	4.561001722023761	4.022367412357594	-2.473604964458267	14.235451746934025	7.475547826832731	10.63150076741714
prom_700	5.566902081461146	7.466832459877695	-0.8681279454741373	3.0266020599238095	-4.911787429011592	12.253440554542504	2.630051409106758	4.175151264502321
prom_701	7.243742354925409	11.295062631628305	3.173040253730032	7.245846923836541	1.156450171713634	9.466275142581013	13.39455728951196	11.875412349030597
prom_702	10.807341728743706	10.614901934520526	6.623676603535015	7.976325485875664	-3.675378689723233	14.938947114745453	9.249295356573999	10.714106035600123
prom_703	-0.32627121252691005	10.902190705751254	5.452768440425588	5.6004038575595585	0.8972294208668923	9.746240664017147	3.1739447302869337	6.154345779197771
prom_704	3.3557828867735147	9.45298815624938	3.271355925906022	1.7866475140188807	-5.0194377323883375	12.70362613741211	3.5170039072165817	5.608533511778059
prom_705	0.05820181519690687	3.7584317832247907	-9.604009400586037	-0.0025810952810388643	-7.432927365797882	6.30461477231638	1.1123177072555444	7.766380883974351
prom_706	8.610289241535126	7.727722657895397	-1.0193965456742193	4.32185172605468	1.5328729382556092	10.390329426376617	10.647480176954812	11.191352473979016
prom_707	6.574263662470264	9.895139046599551	0.24597763867778588	8.826466896177463	-3.3167927209503745	9.850763536637727	5.590477566339266	16.09959707912735
prom_708	4.69528661973829	6.2533715773987915	-1.0385871916815097	0.06561109543098587	-5.967590029727941	10.162498325105984	1.0659752928340591	7.689618587841808
prom_709	9.441556497277997	12.987916736450417	3.1968117338945286	9.04351864052127	-2.3263339364521967	17.834939975625808	8.595281911476405	15.685989341933654
prom_710	2.29632610221885	7.643080286971138	1.7167810681001785	3.875407427824622	-0.025373488102774067	10.100427354600065	7.0776719999283735	5.975612413538321
prom_711	10.282526808165029	7.172121801235176	5.210104927994565	5.971803098564318	0.0482383523436298	12.452303358823475	11.784425111087787	13.271311728830659
prom_712	9.430601444630414	14.159502011822235	-0.12769250693117673	6.847618812490881	-1.1275673846615974	17.47554015257806	9.564560900567022	6.7100137391582715
prom_713	-1.7259781051317882	6.883538390844777	-6.451563396666629	0.8835707889325771	-1.3755264103459746	6.430481453195677	2.171985002260275	6.2509432002819185
prom_714	7.348070796460213	14.476466194007175	-0.20000597467812398	6.573428018329234	3.7813002335547568	10.722955232708019	7.2981168845870705	8.349186132937659
