	motif_1	motif_2	motif_3	motif_4	motif_5	motif_6	motif_7	motif_8	motif_9	motif_10	motif_11	motif_12	motif_13	motif_14	motif_15	motif_16	motif_17	motif_18	motif_19	motif_20	motif_21	motif_22	motif_23	motif_24	motif_25	motif_26	motif_27	motif_28	motif_29	motif_30	motif_31	motif_32	motif_33	motif_34	motif_35	motif_36	motif_37	motif_38	motif_39	motif_40	motif_41	motif_42	motif_43	motif_44	motif_45	motif_46	motif_47	motif_48	motif_49	motif_50
prom_259	0.8419955616765569	0.9791599240415033	0.1328091889314528	0.380725965303344	0.5236540964175697	0.9414199404628473	0.8925600914335191	0.697461502537811	0.22618550168758325	0.5797254603976061	0.19867272440703224	0.3675142747372401	0.4492640993681337	1.048448977060713	0.4150860598558874	0.6289434823754549	1.0977053571270183	0.2628163267724116	0.14865940234619748	0.10268883240930529	0.4951096230207147	0.5395803917099412	0.14317208019078811	0.19152373664203828	0.7497831417626077	0.6485604933006414	0.2313919668047825	0.42925602900254334	0.9568184077293291	0.8822916748025819	0.27864737979709087	0.9688800106244209	0.4415439705739228	0.19175384622523786	0.3313378699491728	0.7479177548649959	0.6436209263597762	0.2051123101582583	0.7766079728658718	0.16636933476372487	0.9862834739713195	0.9071733972696991	0.23825075974359147	0.7182893673779143	0.37652606555628854	0.7481153091892409	0.9590328236142273	0.7897041244703504	0.6355667145151224	0.9202962624067395
prom_260	0.5745179649957942	0.9231945109170587	0.9913658673814051	0.8774789832557673	0.6340969255401554	0.6169455681601587	1.0990346801539637	0.48878084961043744	0.689617016963352	0.3879470216102088	0.7111753968776844	0.5161616611762966	0.6606175746815546	0.845616909755081	0.4608177587254476	0.6981274467410805	1.007120010985845	0.6625746368091864	0.25367198624554255	0.28645559500460793	0.17559817693972504	0.751425961096098	0.8619790030803699	0.1766549603253821	0.9822565775575646	0.21392878674281127	0.3008215135467016	0.1223908105230537	0.5989485362394341	0.4480540527234108	0.6872509960070781	0.704029338442542	0.7860649526435602	0.8897599249697731	0.5287262617676575	0.42293889961409914	0.7882821203067054	0.7807547575060642	0.5535129621625503	0.21086862703671463	0.8932692670155011	0.7479843003192326	0.36338709388782797	0.32869689669718016	0.1995995725680713	0.6470803871601704	0.8458556245933645	0.6125222994557783	0.25035729733982326	0.17882716304695737
prom_261	0.909613524040307	0.4221879444783989	0.5649218762653545	0.7849120950497863	0.3260839925558544	0.6042881875077044	0.15613554511153507	0.7167833348051206	0.9490859101834797	0.7950515675466242	0.10265903963097414	0.5127183112160655	1.056712418393798	0.6980650909471651	0.7585626930292696	0.5923423440601095	0.3280651336875753	0.9022827407764861	0.3821402482172862	0.9786394637013428	0.2546526982648797	0.48769865960811243	0.1252922288074028	0.7877469087226764	0.9290898010659512	0.11084491608425509	0.41831051057389	0.2587843583019811	0.2987897661671366	1.0220244929653892	1.091588503928244	0.9438891899233743	0.5862442872296306	0.35546681802164337	0.5553413067392774	0.44214818641005793	0.7253413395848088	0.9637206570005483	0.8667932741614639	0.9002941162076673	0.8956420049094261	1.0761898787651296	0.7439025694442052	0.5105137356289868	1.0566143510108374	0.9316075530393101	0.7054086352693909	0.7296777783018261	0.10540981317370338	0.3657939203336529
prom_262	0.8520209353723763	1.0633644891022342	0.19692127529916628	0.4233440511726445	0.9258202466783652	1.058309957010809	0.41210474452394197	1.0144643372393602	0.43468239329505864	0.10360040574526022	0.25951899367191966	0.4275582975453043	0.44216972914106834	0.879345341951745	1.0214033744734674	0.39009703230484993	0.9872468961006481	0.470612862707948	1.0343485588878885	0.39541917873735644	0.530324941298341	0.9214850285292443	0.8282213010744007	0.5820111491705553	0.4464184809911296	0.23750155461130698	0.42069435236667396	0.2330952684602802	0.5771026651835972	0.11761844059648977	0.7774169551005743	0.6291934363748363	0.7593121567185805	0.8785116352792881	0.7141592818654117	0.309477786027634	0.6232226435139115	0.8352202730433698	0.6621628847888696	0.7703804196717581	0.3029622310191452	0.6039660922098493	0.5507848024716386	0.5622537567081319	0.7768407939316928	0.7249666784389938	0.6322496725080529	0.6436862888561732	0.37632875455204495	0.6683430885715307
prom_263	0.39982196870640285	0.7577886307063673	0.1579754034329031	1.0702698245432598	0.4081360188161447	0.9611948488210317	0.18471802621815617	0.24795056423833464	0.6128463016436151	0.9030322826022605	0.313709329262321	0.7950272767643556	0.5056836271156879	0.8627575800322794	0.5352294426298522	0.14946615843176417	0.3720260619729673	1.036078132985709	0.21093847339412167	0.9107021744345565	0.6998293537679962	0.9266473997865532	0.8194748705048086	0.3822398019522175	0.9563057082030957	0.4290719558511056	0.5978165620365484	1.0409112218615473	0.14933191974139584	0.2402121632394211	0.5942852609175716	0.938016351847125	0.4392036742780945	0.7219679889222789	0.9048161432453141	0.9970131227291931	0.7324330299310384	0.45854325344763713	0.48018006040398475	0.6953495958546807	0.23588936489454373	0.2623197458977098	0.7254135169036912	0.20437011094753257	0.7639684523239454	1.021922725800421	0.49398293969957874	0.6984171940423698	0.11915735767266547	0.3578938067869224
prom_264	0.21349304652031534	1.0431430262304484	0.9202549826818873	0.2955057219945457	0.1847314784174168	0.24579441940453808	0.7205783089028107	0.17124759650732638	0.5797165797628689	1.0309258618130988	0.5372402359707157	0.12704132421210448	1.0440563047611946	0.2208824278177444	0.5619227295543663	0.3908835902820691	0.2640214754752064	0.6524743038772961	0.19816043460166657	0.24581152984676316	0.5092478389931291	0.3238627265368391	0.29839141544858117	0.4313317126990065	0.4339468947084535	0.9755826842861448	0.5887432838659084	0.9599062424063928	0.6409912280793602	0.8547596710054932	0.4262668749756282	0.4844614437198441	0.9697711705235729	0.721346349507618	0.4041395568056432	1.0433243705154243	0.7142561666125983	0.8443037118463992	0.5702053557115545	0.8360743458033044	0.7266034786808567	0.5382356765459109	0.7159324588689003	0.5037553322349028	0.3801389356372904	0.16921505543387463	0.5356715849196995	0.31148634265440045	0.6746531733963368	0.8491973775561058
prom_265	1.0538207298873294	0.5287128483797711	0.9138624202659916	0.878243104766768	0.9735855821729741	0.9601993221996092	0.4938605115652759	0.2154123911648991	0.9204324113930396	0.21804814563228161	0.45414909702850526	0.8444851383074435	0.2231572593837388	0.6712885459220992	0.10887395787097445	0.9166717506981066	0.6890033111076463	1.0012466015002246	0.4947835315830492	0.8423081914380579	0.3289979384586874	0.7551088659604631	0.7093576256929999	0.6443926297766072	0.5758355075052964	0.5359217858983383	0.9856281962099708	0.4834002974714454	1.0068822214806055	0.22483123361447468	1.0698615139905094	0.8055443514090167	0.8684370894986861	0.3366110889818137	0.8239877507496974	1.0763335091655146	0.7178557478482128	1.0984397933836925	1.0471737043060594	0.4806507427032277	0.45335824716302175	1.0767092886903293	0.4785749317175274	0.4490381913887447	0.742719206441738	0.696475402187602	1.0546925876785573	0.7375175614604107	0.6209904270531901	0.7815920967046428
prom_266	0.42761444122401815	1.092485820872131	0.3636536520467819	0.9778572777394288	0.7895059506183951	0.5940696779886532	0.2236147165573922	0.12237861392009167	0.7630054087124397	0.402905642255206	0.8215516433530776	0.22318744409527982	0.35078447076387476	0.625752564674423	0.26138099987216823	0.8240164308261814	0.34421877668685597	0.1449514360822103	0.6312767016460741	0.8252038247872701	0.8465308028737246	0.3057440675714499	0.15061506223565593	1.0963927037450585	0.8540224665204944	0.35554635100155263	0.40262733763703995	0.7382481376475777	1.0807277486637827	0.3331413977693649	0.9096701247501232	0.34913616175711415	0.1154738825059525	0.5170835083001172	0.5049290874198354	0.6946266641470557	0.6625912719856301	0.5771877907959414	0.19703492583832252	1.0013129575160433	0.12591838968501604	0.4965041494080912	0.29659355981998026	0.48094818786859006	0.23768647134305979	0.9395710187053927	0.29412420107503445	1.0761212994312361	0.9678038967049785	0.6963861037037993
prom_267	0.9999537056166593	0.33062989595600045	0.6238896546638504	0.3518636931515384	0.3389767675234264	0.7067215847996141	0.31264299779170035	0.8275958560242592	0.1438262045366411	0.10682622185378968	1.0944045989729791	0.1137647299062993	0.2986841459942745	0.9319290454906971	0.26409665214508815	0.37226988404899153	0.5182021322359064	0.10795635976149168	0.8508563465206679	0.29782927284687566	0.4329675370338528	0.34545268453698785	1.065977196650129	1.041573289798396	0.3098345346216802	0.37093139180704815	0.6066057556854983	1.075753071071294	1.0673266299937754	0.6773428735570464	0.5493363670177344	0.9478240905687021	1.0790513084431155	0.7092219746529196	0.14563715878482744	0.18702454478376132	0.28071236105574116	0.9647541660804637	0.630074522534392	0.2182513930696133	0.5201273406796157	0.2724063092709518	1.025858937413846	0.22267915104456062	0.22656101462372072	1.0825173483724915	0.3541021832547194	0.13734802251553271	0.7970495316540791	1.0297950987707032
prom_268	0.22727301468764596	0.23110937420109648	0.6998902574582335	0.4550758756506784	0.6110034543141614	1.0037135334797	0.4503130900290778	0.7297506093755255	1.0832377700247255	0.4191588168676116	0.9360838064151629	0.4552133947550865	1.0590904733035027	0.9021169359093619	0.9543571769030649	1.0547194018285888	0.708331723639374	0.11327070840514311	0.3913560229425981	0.8890651686944194	0.9993886682326765	0.889001939828841	0.8474822095341017	0.6166664840937449	0.7978087780649413	0.21042670795924814	0.32006516738095125	0.7683619049941176	0.17289713332256143	0.28369205096352934	0.8768664915327394	0.8242857627680233	1.0420534880264132	0.963074676856827	0.261110308535599	0.601215150808365	0.1488707516582333	0.6633829115198993	1.051355435676062	0.8465213373919486	0.6133945584659493	0.9160204520458441	0.777322840496009	1.0596195634940249	0.7436657679900864	0.7657836029138515	0.2868689634741295	0.11145889913349452	0.2560861853598777	0.5528486957094375
prom_269	0.5198889639157409	0.23292849021400866	0.7739011095396872	0.7423910726001383	0.5220520602796528	0.11127476854399657	0.6644938936984571	1.0202918243080188	0.11447160541877524	0.5742598409444687	0.7569566547523113	0.7843886317586011	0.8175073718281045	0.6079020406465834	0.3255819236264851	0.2677126280409614	0.3897435123364462	0.7227508244598451	0.617858172594156	0.1893751883246583	0.6331891102830198	0.6881819311880978	0.9076886886449287	0.18369794895685357	0.8461042443039302	0.5248344794268585	0.9458342942933612	0.9844043324718282	0.6493696206277884	0.18264671713548045	0.748857370502393	1.0243647842461565	0.3569525794439915	1.0725717576754046	0.3804683300044124	0.4794429000584701	0.5731390559121887	0.7053290600428122	0.38666704732432466	0.5320709744717085	1.0245691245903186	1.0478626722219555	0.29806732334969677	0.682482406350469	1.0260074247210442	0.816024331603143	0.7653849388211461	0.2501314823427906	1.057847291404897	0.29320988108500745
prom_270	0.7909829591830541	0.7245764111327353	0.5596718865558485	0.7058857705633559	0.7304208719156322	0.7128972941667706	0.9644469977106448	1.0106013571401553	0.41249813535066926	0.7336468985763943	0.9032439539863867	0.8734567509171854	1.046311417663602	0.20093607219814916	0.5670471788282326	0.18465624685011842	0.25037275197084785	0.25666845618110357	0.9849140424939258	0.35819607373940765	0.5463866218638722	0.3943409839199733	0.4837454177781608	0.9210252038258787	0.5744252446630062	0.6681614251597877	0.39531786602725905	0.35801239687591546	1.0805579125755729	0.4172511528270283	0.7229181238794185	0.2757496336770341	0.13507212673531224	1.096209760138252	0.9817385348023449	0.31735122024970364	1.0570764869010414	0.6290517923028973	0.417484229565687	0.5531382945728319	0.3115578051928021	0.5147267653418963	0.7581811492883047	1.0326262373308233	0.4716971699656576	0.6071182562777401	0.321705185299895	0.6640293117945393	0.2595357020227167	0.5799871345366171
prom_271	0.8793889881173982	0.27066463590633805	0.6186428776027816	0.7349119704578017	0.9711253583678484	0.6092506672023847	1.0281028719320737	0.5436160198633868	1.0104650402451645	1.0488916332694123	1.0117540198693793	0.44459670508893434	0.3448556037237711	0.3753038250814976	0.41144814304259336	0.9467125599771306	0.42047734515570856	0.2888191834677736	1.032859035546696	0.3471977306729678	0.16224699367545983	1.0655048879594062	0.3371798723679187	0.8843167716121568	0.14021561518772377	0.4571662129313425	0.7444342780512428	0.3242831971000809	1.0646256193687444	0.573226474232806	0.34390033019533417	1.0049940305888057	0.7248927994531782	0.11463678773003219	0.8164418125317301	0.18758632573272607	0.7669104980101743	0.2104149804914859	0.21578361031148766	0.8325091532960202	1.0485989449036106	1.0204501196103075	1.0213242985771824	0.9287699485320463	1.0785594298401135	0.2025169704115332	0.43746049777658635	0.10889585540305738	0.28587031009755015	0.2263499644128442
prom_272	0.3082617233594034	0.17254137175064957	0.4077211629713612	0.28290775555482073	0.8810577272989053	0.43547690621000523	0.44883453457944533	0.267274712624469	0.20781086531891937	0.9074772257444027	0.5297875407433987	0.5586790527953442	0.5110333734149761	0.14298339741502278	0.5838611130719138	1.0738677839503534	0.15845674447429073	0.28847287175913683	0.6614078627014817	0.5525840716013511	0.9005892869281351	1.0190444718007556	0.2822224243977395	0.34140242422677447	0.23556076327406064	1.0542221896711705	0.5184927172799637	0.9520036003146505	0.33686071598363354	0.8651372603271389	0.37337762607022507	0.5130772293843869	0.561089110829945	0.9887110937817658	0.38882199872200573	0.6916439072788002	0.31798218106512655	1.0017093058704523	0.8663737566016534	0.8568291406432462	0.3294581112125229	0.9046782820347419	0.5580079802439837	0.1051216270516098	0.3967704546483314	0.31780290692065727	0.9508771794909092	0.8330437341234415	0.24755680989165876	0.4504961081441228
prom_273	0.6220851045574096	1.083123817492131	0.2936366483355206	0.3286606571994928	0.3802627989095142	1.0628629729971049	0.12017436278965302	0.9372759606137931	1.0465733205415464	0.610889451969348	1.0086746899631902	0.7065220233480515	0.700182645391294	0.39396340411231745	0.7873209453596337	0.4449075427142577	0.9577888630011698	0.3346825168450923	0.5705203791748646	1.0466397851474678	0.8503141359229314	0.908359429538141	0.6999105705433785	0.21740662136096547	0.9144401087673503	1.0620810333199535	0.48431626795791227	0.4268368169300889	0.46912233797451386	0.8383202364098491	0.20378462509453812	0.9367297048274513	0.21394228831733	0.46838095102536936	0.4876429125341091	0.6510870823275833	0.9394965149806863	0.28285926607784584	0.48400013589611546	0.20494777127485322	0.9295438973770369	0.2597520600767851	0.6436045318956412	0.43588626201487524	0.352195674374966	0.12591409339378015	0.6497630051206893	0.842135261649206	0.8629403767796638	0.7418862588727418
prom_274	0.36104368021865674	1.0737780221525453	0.9029644391285648	0.36823183409278926	1.0601576174958411	0.8223273663758549	0.8742290129986479	0.21361796610475683	0.47110368626011834	0.18350517225765597	1.0150967677305582	0.25266568510263865	0.5074735570062285	0.24326342589625452	0.610186659006276	0.2888147928262028	0.2204343503655342	0.8798273762905857	0.5156832253093109	0.15533330764175016	0.6316550145177494	0.25757245815794216	0.6804952290197662	0.33843861067149017	0.6849824441014796	0.42554443418355736	0.2230704377995584	0.32758227045420996	0.40396097740608095	0.4117780221369519	0.19791030043260374	0.1491054270608362	1.09805148243312	0.5184735670988176	0.8860405674722315	0.5835990271578537	0.2807886328134861	1.0552644090814414	0.7123236505151053	0.8523203614784076	0.7867772638058365	0.1891724069616824	0.19210864369909522	0.24127941889482876	0.3244319886039313	0.6224149648708711	0.6802629255479014	0.42807528039001885	0.9230159738865995	0.13992565413854355
prom_275	0.3246652109971586	0.7313778949817785	0.6901902516435263	0.9543955243758226	0.858323879811608	0.6899736640741427	0.6137587862776213	0.948690149419641	0.5981955073865598	1.0636161523984948	0.2510774758729777	0.17948910629816286	0.5945561255604901	0.8517552406798012	0.684397591929519	1.07163844219063	0.5616784088377866	0.9349304595409743	0.968633148012502	0.24485987713734328	0.1908174417445814	0.8413824179897283	0.41586689264679866	0.8654712982938825	0.8151173563921005	0.9751584436916203	0.9508562702403972	0.23503577065504835	0.5856273796619679	0.35988883636200686	0.4165993691405675	0.5067722748764779	0.4370261377660355	0.3163810449445421	0.718857356513463	0.62246109042323	1.00194107855984	0.8752764060498034	0.28158321051062885	0.9314772978689155	0.3057362691640486	0.6790855974296057	0.7410819982288656	0.38543136425157587	0.672792936580372	0.7240278083040327	0.592298365407293	0.20607947015716968	0.40769904330611084	0.5207095563599096
prom_276	0.3082807822853685	0.3847178437997085	0.862730711624134	0.43000135331135947	0.12681209954525277	0.2244213739257325	0.9909351345764914	0.2717877695587301	0.16099570050701764	1.0200006025891803	0.26301321674562583	0.963180948309874	0.6158704517775463	0.8143861631538084	0.8645371329952967	0.8039826639529533	0.6906000743169314	0.7763004959108802	0.7326473898702827	0.9721190332230095	0.17964232904122215	0.2400341618618458	0.5237055713916531	0.12648421101610077	0.7704495903693885	1.0148368053408825	0.7646766088930415	1.0160943567479461	0.2995759338540295	0.766970726570745	0.16527069922327767	0.6437392003167334	1.0122247122045733	0.634767921786614	0.7441709172654388	0.25065626273096864	0.5312169751463689	1.0894594971655651	0.7174661143427007	0.142546755220914	0.6220829488815359	0.30608607804175825	0.5958843760910462	0.4407112163287774	0.3930322057080029	0.295957825035033	0.1578472645321989	0.2881730285000045	0.5404318733475484	0.5890042637758401
prom_277	0.42085140315286307	0.2127771446371746	0.8552906646386743	0.2781363797779499	0.705361452828084	1.0731648300732317	0.3039619154858537	0.9350507190202043	0.820350288584755	1.0301890931611792	0.9986928802131018	0.8393463626275138	1.0708969779653912	1.0232504492410366	0.9440915125908151	0.9650884770136519	0.6213871354022925	1.0952927148129306	0.7551848831974036	0.2006883617386879	0.5496097746498512	0.7549501067803007	0.971572902198031	0.43321842090476126	0.9511168126304888	0.10253652478345546	1.0355469014291105	1.0057406149658799	0.7025171336143876	0.38183588360479126	0.9468378809016602	0.40779988717947324	0.622942911765451	0.4885158684043771	0.375961652565839	0.6391837219243685	0.31359111401343587	0.8417461486486734	1.0995950935791152	0.8923905912912962	0.7185711000141459	0.9342580898800734	0.7943342052453454	0.16699798071279284	0.16156926810174657	0.3620946864868526	1.0631324264533328	0.48992794538190987	0.5003428073023563	0.6697561179893153
prom_278	0.9520960590371796	1.0696385786289686	0.6263778210819342	0.19382286947759156	0.3304394330985686	0.49325797554626727	0.8289330166330835	0.5595775003579972	0.41818491482670295	0.21344253906846958	0.40208568752166574	0.9760915599616561	0.4827085986658608	1.0325925167323247	0.3477684534581966	0.7863245515664294	0.49551893027113925	0.8532721045912985	1.0616158882503508	0.18153131033784056	0.4342580127269998	0.381852177346366	0.8949480112603175	1.0960689680105267	0.24698945350148208	0.5501711669205746	1.0382692604906942	0.7354011490273985	0.15936538814672765	0.7091701105685198	0.46235081785066456	0.5759706091816506	0.8461301049999885	0.3542957482423854	0.13863582866041682	1.069208563642616	0.2545298360118561	0.6861582236422347	1.0692234847697972	0.10838395323015584	0.2614316353439079	0.42088534041131653	1.0185155646426325	0.8917895920476951	0.7256497183420634	0.5624748575715385	0.42447973442347664	0.9730603244331336	0.740228643099051	0.9565227792683682
prom_279	0.972195082255121	0.5076945891570154	0.20573925367688808	0.2112550136037016	0.9967780754925774	0.14443008509660385	0.25719371435447713	0.377609186483274	0.8085725345040576	0.14208961423263092	0.5423126902993086	0.5729400492463965	0.34326396625329936	0.24355613305567972	0.16973647256209992	0.9687908409714272	0.5279419845230127	0.7342289899125293	0.8519322092767471	0.26986215468488417	0.9621411282608481	0.4758486386867806	0.6020759198220216	1.0058842715655694	1.0459505451349387	0.3478987383774387	0.3020292704816405	0.5020708687365716	0.9842686584502335	0.25695692282426164	0.17362269009147904	0.8253046111327491	0.21662673586016826	1.008836968094462	0.6929883103614618	0.33515181516530024	0.8726517912521131	0.5681377269033404	0.2247043403329785	0.7748637665885234	0.6013585201830952	0.8725323612170321	0.19969170086464053	0.8572872878624094	0.2795033427843845	0.541399285195803	0.24912295833855727	0.773915894713601	0.5466381653308328	0.1750830434463743
prom_280	0.3174461633807272	0.5297125642378576	0.8730783704289328	0.7043782191680205	1.022327265060602	0.13020897519175537	0.12301489527169965	0.23080720508288813	0.6539046287179997	0.7253279750482315	0.20387209394037722	0.7391712651986592	1.095187385116634	0.33377047457557485	0.2145493614778549	0.4310925022441109	0.124451994570034	0.25896155639597396	0.9260611552778424	0.3568233744670022	0.9867187207524717	0.5809060053235833	0.8422139222291103	0.8541868177318012	0.46317586718029413	0.32597015629796977	0.36298329712775856	0.7766687675002766	0.9243901732060665	0.8206782256873083	0.5245194168647074	0.6358317543524123	0.22460658679232184	0.3798212414660722	0.8761931708896589	0.7130406428214326	1.0091855721258558	1.024817424632559	0.1300492417859789	0.18592452574879773	1.056504479209324	0.3340122033893519	0.19201591182036162	0.5633445773683666	0.4936930851167699	0.9281686831150909	0.45369079384001676	0.7893050210389811	0.5913069178518363	0.887893187464932
prom_281	0.39506725310887025	1.054325015518212	0.2985272568858427	0.5038623219562709	0.8282858945310992	0.3213017900364449	0.6813621158924235	1.077659829935597	0.43162028068618485	0.8744240897955027	0.20902514535314545	0.5637835337532501	0.8329604444439181	0.7130326439773359	0.24758678290304995	0.2984059902367281	0.894882625104838	0.7454742000318048	0.16019352439214676	0.6793471830659016	0.85665990513009	0.349546556120106	0.7675262557154517	0.8511550967494331	0.3759484117844236	0.9270611410286699	0.3082105898894747	1.0768979759804171	0.6880895255565507	0.3258501835612806	0.6287310581766494	0.935593702565763	1.0144150704785826	0.6633245550187874	0.7490240964235029	0.48182677300647203	0.5008449977911932	0.34068252237395436	1.0566542774817824	0.4252760511747168	1.0741701271678716	0.8021134365253189	0.9638401057037229	1.0352572777714177	0.19975542395409954	0.17303471455675937	0.6916499993315056	0.7376064116688634	0.6747087829357784	0.583080992012945
prom_282	0.5997408679322362	0.6377398326699879	0.645786397005178	0.18846311108587713	0.3256969033574607	0.661969777405092	0.11925691703475053	0.5314200055246222	0.23594455100349535	0.6117302091209437	0.26869378943001254	0.9362521837024589	0.5433471492193291	0.7494441849209705	0.7881383966689827	0.6522099403118783	0.8208780591797898	1.0721645647372364	0.7334366040841174	0.5630772563348846	0.8129625938904181	0.20369048395325098	0.338758894471878	0.7718149623377982	0.7999150016597922	0.3353974896735419	0.5742402402036254	0.8540754661551033	0.6292115601763717	1.0725844380080896	0.15975221076096005	0.9856010051758759	0.7858247325835632	0.8804187475737548	0.9413584236675941	0.5536317425547947	0.8721096423694308	0.2024580853352164	0.6701039962475396	0.5104451712379703	1.0972125451312962	0.22867547541975855	0.16934998457058073	0.39550406364412993	0.42145587216103353	0.3853594465019128	0.8686865803298905	0.5193688662924327	0.286894541947306	1.0516550248890442
prom_283	0.2121753567070234	0.5214001401879496	0.12748512213617205	0.8021329916874154	0.9623223725365546	0.27087063178564796	0.704101024097931	0.6483064054372656	0.6778716140820177	0.38390695188975354	1.0935062805133378	0.9725031968459045	0.8193764207462358	0.9197901990565684	0.6992613172637213	0.5606613086447098	0.14081759114887152	1.0615597873184666	0.8421372064308289	0.6767796784272404	0.16279353631745622	0.1789445351848649	1.002542394375743	1.0984863858994387	0.877950166138939	0.7412459395108661	0.9366275955886516	0.5354043112425017	0.7955322338320246	0.3772182081635256	0.39230824550900645	1.0809933985076385	0.7489122324226788	0.20979779451847094	0.6708580029285325	0.24450416028311264	0.5090215401154459	0.661237938090563	0.1106561457569292	0.6453866783428981	0.8953239241962491	0.1069988990398785	0.9635516014191925	0.4883864944848889	0.19195650928901056	0.46793713540398063	0.14467587272015206	1.0054166397394373	0.1756889191297695	0.3586476547816827
prom_284	0.13520325574650208	0.12647631464884826	0.4831431520338124	0.45742746252332744	0.7646699032079439	0.12183901753054219	0.7746861084166304	0.8483200633236967	1.0516973933183842	0.5607301549937359	0.3774727863177467	0.2802408725937461	0.46580477824214506	1.082076998455722	0.9530718674720234	0.6948807402141856	0.9752346688289744	0.11418700555825104	0.6361672501838729	0.7702550808572509	0.13528412981847007	0.41662363613822073	0.30577715259179317	0.5102655066867476	0.6133863712288041	0.7874413342148117	0.5015267233492054	0.9270119444685787	0.5531205428910005	0.33225785184049617	0.8504399443568371	0.8291900457574679	0.9360431796923186	0.8873016164521338	0.4278150157948889	0.8634557192552321	0.8469819369030419	1.0979638768420241	0.1374871226922432	1.0094698403793647	0.8021142180827421	0.8728011209957712	0.18588628793858566	0.17117885588115614	0.5330998874326642	0.380251684448654	0.18967126408967075	0.9911173629917129	0.38900312138730575	1.0782830545181665
prom_285	0.3040434698193113	0.5026466714706587	0.8186713688112363	0.6236208323350682	0.3327491985612837	0.4501223040346357	0.15289712508091893	0.4549956182787005	0.9264552054207422	0.3486120164497688	0.32417204487699425	0.4422823935598983	0.37538164821847575	0.818069030131301	0.8514999635451284	0.8145627589830287	1.0330986985460595	0.6248163417794123	0.7305694744300362	0.7075027762465291	0.7338395066148402	0.2303804337693746	0.7336597954072397	0.9731618048511774	0.49820090145453777	0.9338876517785977	0.6629556557062432	0.632538189774616	0.7589124682549306	0.35496743117786433	0.4300211714176887	0.19618325813589224	0.7762470889023952	0.69998291106507	0.3848231207019477	0.6468314763380798	0.47494415150654523	1.0855761886478985	1.0594893978712945	0.8631218887443624	0.518759523652577	0.7233547507359386	0.6154895501705265	0.6303624408228615	0.7053918491120134	1.001255102151673	0.16471556655562405	0.6137390823577803	0.6772043451702977	0.9938188250283043
prom_286	0.2700312606150377	0.9828745421062064	0.6042479871421818	0.5181439545956591	0.8678826659618576	0.6397435090234902	0.9378022112988826	0.1589712861452586	0.19605916777030177	0.7973417344116295	0.2971034854214162	0.11262635835576743	0.8826850804383075	0.2404748384136837	0.5919907707167797	1.0652812338158644	0.4990960747811144	1.0157432059925153	0.4057549899251989	0.7008067831688539	0.6993075306828263	0.5797687563384933	0.7575382319936083	0.2408129653283896	0.24983011051436768	0.10210042640056574	0.12954796853799302	0.7601867276010782	0.8570346893304305	0.23592694138416173	0.10720193262751257	0.29373091038140786	0.5248383648106945	0.9370762182491864	0.32706137626120413	0.6341468255148829	0.8809677469537286	0.39807660373015996	0.2996267145944539	0.5341415899970392	0.8484155334294412	0.863913930122962	1.0744680210105526	0.8073654347645838	0.5576225901793616	0.7951060002112823	1.025591924727998	0.5331560521411679	0.6494762984028226	0.43557860194846465
prom_287	0.7094256846221455	0.5931808434408392	0.6972007663044743	0.20513927063820384	0.5841767770406072	1.0764106118170493	0.8236645721415914	0.9524860796492702	0.46250847427682873	0.5692882865527722	0.1368643051196138	1.024570315022353	0.7564828070516317	0.8862084253697328	0.7151164890856404	1.0915846913810514	0.24059343715807116	0.7067721074590597	0.2095803829274925	0.29891296866627015	0.3915382822463692	0.27592863709604665	0.6253865259001647	0.8738259862479195	0.45850277593244193	0.651418849122385	0.6334490249571083	0.697340943397571	0.4460713685005059	0.5022826008508644	0.42521560028868055	0.1958212486025477	0.9541425324217528	0.5129958156448038	0.5489792444088399	0.8654483571742574	0.12822864718329965	0.7897649834072912	0.8008884008240051	0.4724968850615854	0.12475243012099682	0.3898580836971548	0.3686216788549649	0.707771025763397	0.5705910760999932	0.9024608161896861	0.48910656450126255	0.5403501407423457	0.7483945316747754	0.9223811202716671
prom_288	0.5429618667159525	0.42444791221565636	0.8365763193864209	0.6743093732823865	0.5211275399751419	0.4080673423369655	0.35442261995138624	0.6083651588978373	0.5141927109571547	0.48308579577611643	0.5389600749152714	0.6263362550654284	0.40527767212207055	0.8854873667561936	0.3662692098769915	0.3150106141138632	0.6118604601453285	1.002953282847831	1.0847704838210235	0.8281732537298432	0.2992159941845911	0.29042248337051935	0.43800958018777936	0.41092811041310884	0.5643184813297375	0.9597926182994855	0.7805530969087292	0.14566926818702133	0.7846872645355353	0.18558538780059022	0.33752047305982635	0.6703927301662085	0.32886333358667763	0.144189539767025	0.9203399718594182	0.35153847822038786	0.9603958466287483	0.8103436141190729	0.6961802468972547	0.5320988145934766	0.9444796879421768	0.22000511954533622	0.874681702694928	0.8720039598150955	0.5186425092642187	0.9965537886946159	0.661615525445375	0.3759952026748209	1.0088014653249486	0.8247069136650975
